PP,Demand,Wind
5.654305280780004,5.990135,1.0245717745330984
5.807492884933867,6.1388095,1.010802894469688
5.834425862314089,6.1775635,1.0468672610827896
5.956689701599871,6.1691665,0.6482384316729066
5.911598515666528,5.974616,0.19225795778731405
5.63630131110618,5.7860315,0.4568068777402242
5.236966706833432,5.527604,0.8866956978554059
5.036455104727726,5.3783575,1.043098700890741
4.960155318566876,5.233507,0.8339595972113858
4.899015873313261,5.1679275,0.8204135811612507
4.92405610744356,5.17875,0.7770371667396214
4.938692962048403,5.3428745,1.2331040757222547
5.445599419380488,5.6742985,0.697730455475039
5.961007799446812,6.0987965,0.4203749862836088
0.8066923366024702,6.4716035,17.28288994876101
1.287475902455384,6.6900795,16.482624479070182
0.6920526174467109,6.787683,18.596956956689745
2.018579459854132,6.76503,14.480788836281427
3.407444578779298,6.6982305,10.039749835937826
4.079471100729217,6.781289,8.242886793866722
3.9963274217777767,6.8037385,8.565037528169704
3.4917605296605174,6.7821815,10.038636419374207
2.3641743776972945,6.753104,13.390040102736112
5.062526718487895,6.6092055,4.718711097056595
5.987167124231324,6.470095,1.4733486711355435
5.9932072430366485,6.4821075,1.4915696112263108
5.390302402651386,6.4222115,3.1482173075938924
3.9366718352289785,6.29283,7.188324951947212
1.9317576137276762,6.0370065,12.52456793560438
2.5902282974740607e-10,5.733449,19.934679624373516
2.654840901998554e-10,5.4284925,17.395977373226984
0.9694362795406632,5.301792,13.217440658314384
0.7742584267693969,5.187,13.46268719557157
2.624582259715255e-10,5.107691,17.174924330837957
2.624556720357694e-10,5.0991925,17.15421509396113
0.4267501854719951,5.245502,14.701370400815346
1.6603013560707364e-10,5.553781,17.01063063667314
1.658008601232767,5.949311,13.092192438107812
2.517036844763334e-10,5.583315,29.45092641064149
2.5361377355343733e-10,5.7790385,25.93607004359729
2.535515935689201e-10,5.914143,26.196960279332266
2.550598962725744e-10,5.9135545,24.091799709945537
2.577413253548982e-10,5.8793335,21.085111842619927
2.6013474722066727e-10,5.904141,19.830630088564817
2.600735355793684e-10,5.911415,19.86876769283655
0.31305484355510615,5.9031595,17.054665252852896
1.2345026542435478,5.853519,14.092004070960627
2.6404046509672854e-10,5.82192,18.705120692689462
1.21267959045978,5.907369,14.322872516323516
0.6203927754640909,6.058688,16.591514882259137
2.556552839308594e-10,6.1052545,18.875314109270573
2.5872495342327987e-10,6.104979,20.856986030069052
2.625981661481072e-10,5.929334,19.27466057084212
0.7413821496956556,5.743774,15.261631707215308
1.8233568367560993,5.561929,11.405886059087074
1.873885763959055,5.3409105,10.577431002225197
1.1004717288012438,5.2220285,12.574321121897746
0.16440162094703978,5.1607755,15.243271677894633
2.5938790842045164e-10,5.168564,18.76118108114231
2.5588409183143497e-10,5.330531,22.519457253453794
2.514634985719694e-10,5.6725315,30.364956831476484
2.5198970118088944e-10,6.0957045,29.506851072902464
5.452536175874502,6.679367,3.742897551503539
5.5957053340790095,6.8891085,3.946000905407149
5.607610058884775,6.9653455,4.142270114265832
5.243360909882175,6.908802,5.081039093104154
5.30298270955938,6.827346,4.650629504039033
4.737870387539541,6.886775,6.556021949753258
2.732131752449963,6.9056485,12.732844093762063
2.2489841376170308,6.901116,14.193035104448981
2.58959729841454,6.8830025,13.09860780962509
3.2810487306168046,6.7442555,10.565782894104329
2.7273500482737525,6.615363,11.861810013855784
5.140209341897765,6.613087,4.493553692617676
5.982890027380456,6.5477565,1.7233324239289622
5.746001548103293,6.417838,2.0496835927416086
4.772339315491604,6.16857,4.259713978050769
4.26252661845506,5.8858465,4.9525328921521625
4.662557303876294,5.55646,2.727178146395045
4.9687826425377,5.4351055,1.4226889704098025
5.1257841963782536,5.325581,0.6095534553145148
4.978606961800297,5.247478,0.8202897510890096
4.86551108289556,5.244344,1.1557688074724017
5.232818607515865,5.3969405,0.5007140498367122
